6.626186404901091009e-06;1.325408447883091867e-05;1.323182232226827182e-06;1.000000000000000000e+00;6.653727950833854266e-07;4.478915798244997859e-06;2.418979647700325586e-07;1.068883307198120747e-06;1.213713858305709437e-07;8.425972424447536469e-03;5.244095859779918101e-07;1.824188439059071243e-05;2.342775587749201804e-06;1.183417771244421601e-05;3.179593477398157120e-06;7.052729245060618268e-08;4.580520908348262310e-06;5.310881533659994602e-04;5.738423283219162840e-07;1.869425614131614566e-05;8.849804089550161734e-07;1.103788804357463960e-06;1.931073683181239176e-07;1.144787660223300918e-07;2.004423777179908939e-06;5.247092076388071291e-07;8.406849701714236289e-06;3.981876375291903969e-07;9.237959049642086029e-03;1.724866137919889297e-06;8.006279017536144238e-08;3.118230551990563981e-06;3.085551156800647732e-07;5.266642801871057600e-07;6.507170837721787393e-06;6.938137175893643871e-08;7.129932328098220751e-06;5.871851928532123566e-03;3.689618024509400129e-04;3.067142415602575056e-06;8.162254744092933834e-06;4.108597990125417709e-03;1.981591140065575019e-06;2.231466169178020209e-06;1.883553409243177157e-06;7.226828557804765296e-08;4.117017379030585289e-04;1.865715262283629272e-07;2.819122357777814614e-07;2.343060941711883061e-06;5.708169737772550434e-06;5.898680228710873052e-06;7.625544071743206587e-07;2.920014310348051367e-07;9.054869565261469688e-08;2.652443811257398920e-07;2.764751911854546051e-07;5.587727628153515980e-06;1.757973564053827431e-06;5.745986982219619676e-06;6.541705488416482694e-07;3.796646694809169276e-07;4.507170956458139699e-07;9.725008567329496145e-07;1.223175218001415487e-06;2.735355053573584883e-07;5.908526645725942217e-07;7.836603799660224468e-06;5.720014542021090165e-07;1.285322923649800941e-06;3.746842764940083725e-07;9.098395139517378993e-07;6.407135515473783016e-07;1.661077476455830038e-06;6.643595895639009541e-09;1.536782074254006147e-04;2.595932983240345493e-06;2.931573362729977816e-06;4.117588559893192723e-06;6.551551905431551859e-07;7.519229315221309662e-03;2.389725182183610741e-07;3.702461754073738120e-06;1.275390673072251957e-06;-1.049946490638831165e-06;5.411202437244355679e-07;3.110381783244520193e-07;7.458437494278769009e-07;5.557045597015530802e-07;2.515733115160401212e-07;6.036960371602617670e-07;5.915946985624032095e-06;4.614627187038422562e-07;6.816125619479862507e-07;1.057966514395047852e-07;1.000827637653856073e-06;8.346486538357567042e-06;8.260292929662682582e-07;4.111309408472152427e-07;1.490403199568390846e-03
8.505336381858796813e-07;1.615469227544963360e-05;5.413631924966466613e-07;1.000000000000000000e+00;1.811530410122941248e-07;9.648476861912058666e-07;1.653537253787362715e-07;3.869127453981491271e-07;4.637749029257065558e-08;3.338156035169959068e-03;3.050280668048799271e-07;9.891076842905022204e-06;-1.274342622537005809e-07;3.343491925988928415e-06;3.958026013606286142e-07;1.470513755208457951e-08;5.256574127088242676e-07;2.885136054828763008e-04;2.968808416881074663e-07;0.000000000000000000e+00;2.790461053336912300e-07;4.163714208971214248e-07;3.274177373668862856e-08;1.522279724497366260e-08;1.459951590732089244e-06;2.536197598601575010e-07;2.150786713173147291e-06;1.965782843171837158e-07;3.738420084118843079e-03;0.000000000000000000e+00;2.132467891158285056e-08;0.000000000000000000e+00;0.000000000000000000e+00;3.105182031504227780e-07;1.925404376379447058e-06;3.313346041977638379e-08;1.980856040972867049e-06;0.000000000000000000e+00;5.584772588917985559e-05;0.000000000000000000e+00;3.095720103374333121e-06;3.696336061693727970e-04;6.540323624903976452e-07;5.844977408742124680e-07;0.000000000000000000e+00;2.931675524564525404e-08;0.000000000000000000e+00;3.975850049187101831e-08;1.155902751293069741e-07;0.000000000000000000e+00;1.650346575843286701e-06;1.805974306989810430e-06;3.087578193117224146e-07;6.925404250068822876e-08;9.984596971435166779e-08;1.654637458159413654e-07;1.220431187221038272e-07;1.605182092134782579e-06;4.557762167678447440e-07;1.686984319348994177e-06;-2.061943007447553100e-07;1.130872462340448692e-07;2.253493249781968188e-07;-7.367697207882883959e-07;5.501155442289018538e-07;8.472878931797822588e-08;-1.751787834791684872e-07;1.517383680038619787e-06;-1.643965106268296950e-07;0.000000000000000000e+00;9.671580869508034084e-08;3.670591013360535726e-07;3.546539630860934267e-07;6.596435468964045867e-07;6.249862405383055375e-09;0.000000000000000000e+00;6.464957778007374145e-07;1.402464590682939161e-06;8.054241220634139609e-07;3.052315946661110502e-07;3.020134288817644119e-03;1.210914319926814642e-07;6.850038971606409177e-07;4.011497480860271025e-07;-1.233083935403556097e-06;0.000000000000000000e+00;-5.792165893581113778e-07;-6.631092333009291906e-07;3.462372148987924447e-07;1.656342902833785047e-07;-5.629332235912443139e-07;4.758994407438876806e-07;-2.641654646140523255e-07;-2.429805192605272168e-07;0.000000000000000000e+00;2.397238461071538040e-07;3.032676886505214497e-06;3.604797029765904881e-07;-1.481076026266237022e-07;0.000000000000000000e+00
1.681352273408265319e-06;3.164332156302407384e-05;8.233038215621490963e-07;1.000000000000000000e+00;2.637217164647154277e-07;1.758353505465493072e-06;1.284216324393128161e-07;5.693872822121193167e-07;8.324595057729311520e-08;5.334611516445875168e-03;4.127474824144883314e-07;2.860474342014640570e-05;-4.567650080389284994e-07;4.170983629592228681e-06;3.383128728273732122e-07;2.946161536954150506e-08;2.638704017954296432e-06;3.545582585502415895e-04;4.109085125492129009e-07;0.000000000000000000e+00;3.668284023206069833e-07;3.773378125515591819e-07;6.322403578451485373e-08;3.250567104373658367e-08;3.035683675989275798e-06;3.444870344537775964e-07;3.396666443222784437e-06;1.694107538696698612e-07;5.954065360128879547e-03;0.000000000000000000e+00;2.934345566529827920e-08;0.000000000000000000e+00;0.000000000000000000e+00;4.427028557074663695e-07;2.963768793051713146e-06;3.882932730903121410e-08;2.955395530079840682e-06;0.000000000000000000e+00;6.974098505452275276e-05;0.000000000000000000e+00;3.701541345435543917e-06;9.856795659288764000e-04;7.146099392230098601e-07;8.592222116021730471e-07;0.000000000000000000e+00;3.012677041169808945e-08;0.000000000000000000e+00;6.455904610902507557e-08;1.201658932359350729e-07;0.000000000000000000e+00;2.347601594010484405e-06;2.830581252055708319e-06;4.364347887531039305e-07;1.023554219159450440e-07;1.315752342634368688e-07;2.172783553078261320e-07;1.437827705785821308e-07;2.318412953172810376e-06;6.126613811829884071e-07;2.486423227310297079e-06;-1.904687252363146399e-07;3.122857776816090336e-07;3.121840563835576177e-07;-1.208075786962581333e-06;0.000000000000000000e+00;9.283198920684299082e-08;-1.454339155770867364e-07;1.621566639187221881e-06;-1.371781905845637084e-07;0.000000000000000000e+00;1.576962205263043870e-07;5.696689981959934812e-07;4.651772371744300472e-07;1.014946406030503567e-06;1.144533978703066168e-08;0.000000000000000000e+00;5.731747521053875971e-08;1.480241053286590613e-06;1.325377525063231587e-06;4.259409820406290237e-07;4.468190018087625504e-03;1.083809380020284152e-07;1.311996243202884216e-06;7.977932909852825105e-07;-2.154706862711464055e-06;0.000000000000000000e+00;-9.956178246284252964e-07;-6.048595082575047854e-07;4.660537058498448459e-07;2.563267855748563306e-07;-8.945927447712165304e-07;3.357539526405162178e-06;-1.726269545088143786e-07;-2.171844357690133620e-07;0.000000000000000000e+00;3.500821605939563597e-07;3.722357178048696369e-06;5.348931608750717714e-07;-7.488927167287329212e-08;0.000000000000000000e+00
7.770834599796216935e-06;4.289190110284835100e-05;4.472329237614758313e-06;1.000000000000000000e+00;1.083520828615291975e-06;6.612841389141976833e-06;1.255611579153992352e-07;1.929543941514566541e-06;1.421686732783200569e-07;7.837324403226375580e-03;6.536352543662360404e-07;4.544484909274615347e-05;1.610591766620927956e-06;1.326784331467933953e-05;4.987584816262824461e-07;1.010715067195633310e-07;1.204752607009140775e-05;1.149260904639959335e-03;6.477528131654253229e-07;2.411471541563514620e-05;3.096035641192429466e-07;1.092519482881471049e-06;4.306853895741369342e-07;5.803129354831071396e-08;6.297388608800247312e-06;7.534369501627224963e-07;9.527071597403846681e-06;3.777933557103096973e-07;9.854021482169628143e-03;1.666416665102588013e-06;9.507073883696648409e-08;1.666416665102588013e-06;7.574697491463666665e-08;7.552866918558720499e-07;7.779999577905982733e-06;1.079638067835730908e-07;8.258261004812084138e-06;8.518888615071773529e-03;2.304154477315023541e-04;1.666416665102588013e-06;8.624872862128540874e-06;3.210684983059763908e-03;1.942375320140854456e-06;2.550450744820409454e-06;1.387608563163666986e-06;8.743355550677733845e-08;1.096985506592318416e-04;1.879051438891110593e-07;4.333516585575125646e-07;1.666416665102588013e-06;9.998499990615528077e-06;7.030945653241360560e-06;2.335482918169873301e-07;3.148694531773799099e-07;1.453898619274696102e-07;1.904714252987105283e-07;2.267493215413196594e-07;6.073422355257207528e-06;1.808728711694129743e-06;6.900964763190131634e-06;5.433851697489444632e-07;4.599643489200389013e-06;5.581495656770130154e-07;-9.875018349703168496e-07;8.332083325512940064e-07;2.892899431117257336e-07;-3.345997967585390143e-08;4.913929842587094754e-06;2.160509211535099894e-07;0.000000000000000000e+00;7.442883998010074720e-07;1.051875528901291545e-06;9.125464544013084378e-07;2.216667326138122007e-06;8.761852576810724713e-09;8.463396807201206684e-05;1.583412540639983490e-06;2.580446107458556071e-06;5.039577445131726563e-06;7.878651331338915043e-07;5.189221818000078201e-03;3.126364447325613583e-07;4.369844191387528554e-06;3.363495352459722199e-06;-3.212851424905238673e-06;1.666416665102588013e-06;-3.014881144736136775e-07;-2.612441448945901357e-06;8.852505288814427331e-07;5.260210969026957173e-07;-1.410621734976302832e-06;8.682363841217011213e-06;-1.686247088628078927e-07;-1.683914092609484214e-07;6.436034283296976355e-08;1.089036572921031620e-06;1.022446667775511742e-05;1.078738137039181311e-06;5.322534590845862112e-08;1.561682438477873802e-03
2.993762564074131660e-06;2.034221324720419943e-05;1.533294039290922228e-06;1.000000000000000000e+00;3.217380140085879248e-07;2.094150204356992617e-06;1.571645356079898193e-07;7.571982223453233019e-07;8.848617483181442367e-08;4.173128865659236908e-03;3.365306895375397289e-07;2.121881334460340440e-05;1.278320951314526610e-06;6.016436145728221163e-06;6.447151008615037426e-07;3.616739618905739917e-08;2.819032488332595676e-06;3.985165094491094351e-04;3.194622308910766151e-07;8.839346264721825719e-06;2.785317008147103479e-07;5.058158762949460652e-07;1.304028955928515643e-07;7.095921006339267478e-08;1.494015577918617055e-06;2.965273040445026709e-07;4.896746759186498821e-06;2.182990499477455160e-07;4.774443805217742920e-03;1.212575853060116060e-06;4.860586599875205138e-08;1.256658833881374449e-06;1.685772161863496876e-07;3.087744460117392009e-07;4.134692972002085298e-06;5.029669836176253739e-08;4.017616447526961565e-06;3.938384819775819778e-03;1.232552167493849993e-04;1.571476786921266466e-06;4.511379302130080760e-06;1.413941383361816406e-03;8.492919505442841910e-07;7.291386054930626415e-07;7.991992561073857360e-07;3.635620515751725179e-08;2.218729059677571058e-04;7.819284775223422912e-08;2.212913159382878803e-07;1.185013502436049748e-06;4.214430191495921463e-06;4.039953182655153796e-06;3.067262355216371361e-07;1.527983783944364404e-07;8.136294837868263130e-08;1.717886135566004668e-07;1.639666180608401191e-07;3.156186721753329039e-06;7.123988439161621500e-07;3.485839670247514732e-06;6.230528981632232899e-08;1.093223204406967852e-06;2.648685040185227990e-07;3.285401248831476551e-07;1.204146968802888296e-07;1.307906245529011358e-07;3.138486306397680892e-07;2.893543523896369152e-06;3.824848135991487652e-07;3.974292042130400660e-07;3.908209578185051214e-07;5.524274797608086374e-07;4.159136892667447682e-07;1.681894786997872870e-06;1.989295395077306239e-09;1.913941378006711602e-04;1.281861045754340012e-06;1.606540763532393612e-06;2.341958861507009715e-06;3.977494884566112887e-07;3.477832069620490074e-03;1.292734310709420242e-07;2.143965048162499443e-06;1.317093733632646035e-06;-5.603421868727309629e-07;2.820465283548401203e-07;-4.426668738233274780e-07;-3.114969615580776008e-07;3.807484745266265236e-07;1.714177386702431249e-07;-3.098786010014009662e-07;3.097774879279313609e-06;4.308496315275078814e-08;-3.328388231693679700e-08;8.398516371244113543e-08;6.537676995321817230e-07;4.808159246749710292e-06;5.639582241201424040e-07;3.896325040386727778e-07;9.795178193598985672e-04
5.513198266271501780e-05;3.004551217600237578e-05;2.161936208722181618e-05;1.000000000000000000e+00;8.436905773123726249e-06;5.377989145927131176e-05;4.904675279249204323e-07;9.255275472241919488e-06;5.754571930083329789e-07;3.286305442452430725e-02;3.832271431747358292e-06;3.469342118478380144e-05;2.590484109532553703e-05;9.155978477792814374e-05;2.751841066128690727e-06;6.241952519303595182e-07;7.524534885305911303e-05;4.553413484245538712e-03;3.093256054853554815e-06;7.181299588410183787e-05;0.000000000000000000e+00;7.449731128872372210e-06;3.077947894780663773e-06;4.441373846475471510e-07;1.743400935083627701e-05;2.997931460413383320e-06;4.338767030276358128e-05;3.688208380481228232e-06;3.971038386225700378e-02;1.585684731253422797e-05;6.546048894051637035e-07;1.424327729182550684e-05;8.645428124509635381e-07;3.336863755976082757e-06;4.421348785399459302e-05;7.795696888024394866e-07;4.310633084969595075e-05;4.557799175381660461e-02;1.524782855994999409e-03;1.383285052725113928e-05;5.011005487176589668e-05;2.069011144340038300e-02;1.325858556810999289e-05;1.349027752439724281e-05;5.009846972825471312e-06;6.573686164301761892e-07;6.093339063227176666e-03;8.244683726843504701e-07;2.416797769910772331e-06;1.701448127278126776e-05;4.964832260156981647e-05;3.589739571907557547e-05;1.174100134448963217e-06;1.452213496122567449e-06;5.478858042806677986e-07;3.490111737391998759e-07;1.076044668479880784e-06;3.244269828428514302e-05;1.203227111545857042e-05;3.373107028892263770e-05;1.234505543834529817e-05;2.834422775777056813e-05;2.304758027094067074e-06;2.512536184440250508e-06;4.964832442055922002e-06;9.786512009668513201e-07;2.348862295775688835e-07;3.088291123276576400e-05;8.457591889055038337e-07;4.320645075495122001e-06;1.867356218099303078e-06;4.141746103414334357e-06;3.810757334576919675e-06;1.651137790759094059e-05;1.659081405591678049e-08;3.866115002892911434e-04;1.523210630693938583e-05;9.490277989243622869e-06;2.823500108206644654e-05;2.856102582882158458e-06;2.773769199848175049e-02;1.466777007408381905e-06;2.333554039068985730e-05;2.218287045252509415e-05;-1.861977693806693424e-06;8.274721039924770594e-06;4.980637186235981062e-06;4.224079361847543623e-07;3.612991349655203521e-06;1.884650373540353030e-06;-4.638394329958828166e-06;4.437319148564711213e-05;3.479685517504549352e-07;1.291766693611862138e-06;3.552585781108064111e-07;5.620852334686787799e-06;3.751675467356108129e-05;4.190980234852759168e-06;1.312370727646339219e-06;4.115928895771503448e-03
1.848435772444645409e-06;1.523854734841734171e-05;1.321061517955968156e-06;1.000000000000000000e+00;2.539329670980805531e-07;1.457877147004182916e-06;1.461229004462438752e-07;6.250279511732514948e-07;8.685474739422716084e-08;2.805586671456694603e-03;2.055810028878113371e-07;1.564413469168357551e-05;3.462402275999920676e-07;3.617541779021848924e-06;2.972569745907094330e-07;2.327206694019423594e-08;1.509441290181712247e-06;4.270949575584381819e-04;2.124245810364300269e-07;2.014469373534666374e-06;2.040838040784365148e-07;2.955083857614226872e-07;6.350838077651133062e-08;2.342625649021101708e-08;1.494636876486765686e-06;2.385865798260056181e-07;3.192737494828179479e-06;1.606312878266180633e-07;3.135251346975564957e-03;8.379888072340690996e-07;2.696536327562171209e-08;8.379888072340690996e-07;3.162234563092169992e-08;2.497039019999647280e-07;2.655530579431797378e-06;3.638212220380410145e-08;2.896424575737910345e-06;2.630055649206042290e-03;7.112290040822699666e-05;8.379888072340690996e-07;2.614022378111258149e-06;6.896089762449264526e-04;5.370558824324689340e-07;7.806704047652601730e-07;5.639106461785559077e-07;2.404525112353894656e-08;1.703575399005785584e-04;5.714525030953154783e-08;1.052849185612103611e-07;8.379888072340690996e-07;2.793296062009176239e-06;2.336536454095039517e-06;1.109776519570004893e-07;9.337430384448452969e-08;5.845809880611341214e-08;1.176871506913812482e-07;1.034413372735798475e-07;1.968491687875939533e-06;4.707262633019126952e-07;2.086033418891020119e-06;7.313407479614397744e-08;8.917876925806922372e-07;1.835251310922103585e-07;-4.956257271260255948e-07;1.718938449357665377e-07;1.012067087913237629e-07;3.381955337999897893e-08;1.584748588356887922e-06;7.730726281351962825e-08;-3.717709660122636706e-07;2.099106097830372164e-07;3.906368988282338250e-07;2.576089457306807162e-07;8.546368803763471078e-07;6.797206797415356050e-09;4.325363261159509420e-05;4.552905181753885699e-07;8.443016668024938554e-07;1.496871504969021771e-06;2.834022438946703915e-07;2.447932958602905273e-03;1.056536262922236347e-07;1.248547505383612588e-06;5.618994691758416593e-07;-9.020111519930651411e-07;4.015363117559900275e-07;-3.697988688600162277e-07;-3.088268272222194355e-07;2.747653695678309305e-07;1.636145157135615591e-07;-6.959776897019764874e-07;1.611173274795874022e-06;-5.213351883526229358e-08;-4.458044600141874980e-08;5.656983148583094589e-08;5.047988906881073490e-07;4.519665253610583022e-06;4.051620123846078059e-07;2.121564222079541651e-07;3.153743164148181677e-04
2.636435965541750193e-06;2.263028363813646138e-05;1.242472421836282592e-06;1.000000000000000000e+00;2.925087017047189875e-07;1.819991211959859356e-06;1.553126764974877005e-07;6.965185548324370757e-07;9.402141643022332573e-08;3.618992399424314499e-03;3.798277532496285858e-07;2.197452340624295175e-05;4.443760985850531142e-07;5.114360192237654701e-06;2.888462518058076967e-07;2.667776399789545394e-08;2.409742364761768840e-06;4.296757397241890430e-04;3.550014469055895461e-07;4.722351150121539831e-06;2.160104344284263789e-07;5.063404842076124623e-07;6.629343118902397691e-08;1.535827998111471970e-08;1.936450416906154715e-06;3.382020850040134974e-07;2.974449898829334415e-06;2.392515909832582111e-07;4.765127319842576981e-03;7.237985073516028933e-07;3.257744651818939019e-08;7.237985073516028933e-07;4.386653174037746794e-08;3.638679686446266714e-07;2.758323716989252716e-06;5.234221234218239260e-08;2.723581474128877744e-06;3.409380326047539711e-03;6.657136691501364112e-05;7.237985073516028933e-07;3.271858759035239927e-06;6.690359441563487053e-04;8.023306463655899279e-07;4.575492198455322068e-07;3.443977902861661278e-07;2.843297686183632322e-08;3.103503258898854256e-04;6.770989813276173663e-08;1.472929938017841778e-07;7.237985073516028933e-07;4.342790816735941917e-06;2.462290240146103315e-06;2.474594680279551540e-07;9.727851590923819458e-08;8.652287419863569085e-08;1.843442305471398868e-07;1.305660077832726529e-07;2.287130882905330509e-06;6.401635914698999841e-07;2.299869720445713028e-06;3.115011679710733006e-07;1.010929395306447987e-06;2.742327751548145898e-07;-9.853793017100542784e-07;7.237985073516028933e-07;9.560654490314846043e-08;-2.227345241578859714e-08;1.556528673063439783e-06;3.728358421994926175e-08;0.000000000000000000e+00;2.426462231142068049e-07;5.263824505163938738e-07;4.235596406942931935e-07;1.227634584211045876e-06;8.249132044113594020e-09;0.000000000000000000e+00;1.242400117007491644e-06;1.306818148805177771e-06;1.065503738573170267e-06;3.809785482644656440e-07;2.975824987515807152e-03;1.201071171408329974e-07;9.674290595285128802e-07;7.121018938960332889e-07;-1.760350414770073257e-06;2.937174485850846395e-07;-3.765416920487041352e-07;-5.829762699249840807e-07;4.016647210391965928e-07;2.709394948396948166e-07;-1.105674641621590126e-06;1.305877276536193676e-06;-1.498914343756041490e-07;-9.287057878282212187e-08;0.000000000000000000e+00;4.322669440171011956e-07;3.572452214939403348e-06;4.848581056648981757e-07;-8.491603864513308508e-08;0.000000000000000000e+00
1.696284471108810976e-06;1.776927456376142800e-05;8.248678113886853680e-07;1.000000000000000000e+00;7.217506095003045630e-07;4.979891400580527261e-06;2.707138833102362696e-07;5.873712325410451740e-07;2.315822484888485633e-07;4.269830416887998581e-03;2.590314522876724368e-07;1.744364089972805232e-05;1.030684643410495482e-06;5.417408829089254141e-06;9.255496706828125753e-07;8.131088691243348876e-08;2.359101017646025866e-06;8.536042878404259682e-04;2.869050774734205334e-07;1.401335885020671412e-05;3.988101866525539663e-07;5.244085627964523155e-07;1.785485750360749080e-07;4.206860637623321963e-08;1.559003749207477085e-06;2.826467948580102529e-07;4.040564817842096090e-06;2.731770223363128025e-07;4.805316217243671417e-03;1.276301190955564380e-06;5.366684874275051698e-08;1.544252654639421962e-06;6.788268791524387780e-08;2.992972554238804150e-07;3.079112275372608565e-06;4.311786838684383838e-08;3.261411166022298858e-06;3.498677862808108330e-03;1.917130575748160481e-04;1.116754788199614268e-06;4.394308234623167664e-06;2.253339858725667000e-03;1.232465820066863671e-06;1.319579723713104613e-06;4.418661205818352755e-07;5.184872975405596662e-08;2.049888571491464972e-04;1.408154730597743765e-07;1.939674376671973732e-07;1.325493940385058522e-06;3.478986855043331161e-06;3.210687282262369990e-06;3.430629078593483428e-07;1.407389333962782985e-07;6.420261655648573651e-08;2.179028690818540781e-08;1.266977420755210915e-07;2.403284270258154720e-06;1.089549073185480665e-06;2.800862830554251559e-06;-2.084469912233544164e-07;3.702268429606192512e-07;2.069231896939527360e-07;-2.580225384463119553e-07;3.710896407937980257e-07;1.318466473776425119e-07;1.015168322737736162e-07;4.105343577975872904e-06;2.676732435702433577e-07;-3.251670079862378770e-07;2.574241477759642294e-07;2.501113272046495695e-07;3.277344831076334231e-07;1.480935225117718801e-06;1.973837981950055109e-09;6.861954170744866133e-05;1.274770397685642820e-06;1.849568661782541312e-06;1.927498033182928339e-06;3.055385491279594135e-07;3.576885676011443138e-03;2.595254784409917193e-07;1.882897322502685711e-06;2.186821575378417037e-06;-9.473977158336310822e-09;4.035137806113198167e-07;-4.229126204791100463e-07;-2.954912190489267232e-07;3.006888391610118560e-07;1.408293854865405592e-07;-2.334817708060654695e-07;2.645143240442848764e-06;9.740467987739975797e-08;1.020317270672421728e-07;4.672279274586799147e-08;4.985944883628690150e-07;4.626356712833512574e-06;4.304202718685701257e-07;2.783885406643094029e-07;1.134706428274512291e-03
1.104277771446504630e-06;2.254866558359935880e-05;8.144451157932053320e-07;1.000000000000000000e+00;1.860136364939535270e-07;1.357842620564042591e-06;1.330874113136815140e-07;5.708679395866056439e-07;6.318040846053918358e-08;3.517978824675083160e-03;3.380471298441989347e-07;2.200991912104655057e-05;-3.854990779927902622e-07;2.724798605413525365e-06;2.886422691972256871e-07;2.451952774151777703e-08;1.821822706915554591e-06;3.323062555864453316e-04;3.160756421038968256e-07;3.611965212257928215e-06;1.939243645665555960e-07;3.459020376794796903e-07;4.623372618084431451e-08;1.402975868813882698e-08;2.031866188190178946e-06;2.821078908255003626e-07;2.485864797563408501e-06;1.205765727263496956e-07;4.339429549872875214e-03;9.299441785515227821e-07;2.227588247194489668e-08;9.299441785515227821e-07;7.439553684207567130e-08;3.322442694297933485e-07;2.386236701568122953e-06;4.473403336646697426e-08;2.327402398805133998e-06;3.099503926932811737e-03;4.214817090542055666e-05;9.299441785515227821e-07;3.046745177925913595e-06;3.073713742196559906e-04;5.532114073503180407e-07;6.600744200113695115e-07;1.042963404529473337e-07;2.389212738762580557e-08;1.796094147721305490e-04;4.980657308806257788e-08;1.563918203828507103e-07;9.299441785515227821e-07;2.479851218595285900e-06;2.301364020240725949e-06;2.317110983085512999e-07;7.503410159870327334e-08;8.061376632895189687e-08;1.455920681792122195e-07;1.244637388708724757e-07;1.932796067194431089e-06;4.169931742126209429e-07;2.131990186171606183e-06;-5.879478948145333561e-08;5.566707841353490949e-07;2.673651522400177782e-07;-1.166584070233511738e-06;0.000000000000000000e+00;7.048976868873069179e-08;-1.246311285285628401e-07;1.273651605515624397e-06;-6.162616017491018283e-08;3.833974062672496075e-07;2.330254176285961876e-07;3.828456272003677441e-07;3.752820703084580600e-07;9.484191423325682990e-07;2.553874667299282919e-09;2.709175460040569305e-04;4.411469376464083325e-07;8.184748594430857338e-07;7.794792509230319411e-07;3.569621753740648273e-07;2.710105385631322861e-03;9.918164778355276212e-08;8.282702879114367533e-07;6.460012969000672456e-07;-1.158152485913888086e-06;3.273527795499830972e-07;-1.162058310910651926e-06;-1.094110302801709622e-06;3.639987653514253907e-07;2.280471136373307672e-07;-7.527588650191319175e-07;5.366832169784174766e-07;-1.450278972470187000e-07;-1.396900159988945234e-07;6.107501349106314592e-08;3.412027353988378309e-07;2.843769379978766665e-06;4.418537002948141890e-07;-1.123930601920619665e-07;1.196714234538376331e-03
