4.083339566009326904e-01 5.589269456163522554e-01 8.767653235775683951e-02 1.391986773932135102e-01 1.316467947039831055e-01 1.204766813103223949e-01 2.169404996167129118e-01 1.183815332152928224e-01 1.639605303154301197e-01 8.003714146288565257e-01 4.113077828040239137e-01 4.987586765972538139e-01 3.248261990802948085e-01 3.561067923758584053e-01 5.677845165893685708e-01 2.890433503372390467e-01 1.637733785725079827e-01 1.786238568538983662e-01 4.895861619507955176e-01 3.848074494022266090e-01 6.201499999999999790e-01 1.594356192294738017e-01 1.556932272595788203e-01 6.946678330891575825e-01 1.470595833633359939e-01 6.075268817204302341e-01 3.221259674785201810e-01 1.653232522496779766e-01 8.057930965806540113e-01 1.699378567612406521e-01 2.676201641266119369e-01 2.586498739361512977e-01 3.706649752284298382e-01 4.514627519534953337e-01 2.464087206885402781e-01 1.430778739184178083e-01 4.429321755532789617e-01 5.563939258718374470e-01 5.217575999613356386e-01 1.826704062553119456e-01 2.025983362431960089e-01 5.685853597325423170e-01 2.280460826538137087e-01 4.647644523703373665e-01 5.840007079332772966e-01 2.132038779826541386e-01 1.732732732732732706e-01 4.231461292576049193e-01 1.662097521317426607e-01 2.178192865386911481e-01 2.222222222222222099e-01 2.685615619604195814e-01 7.621122264021104042e-01 6.007153308405136505e-01 1.193445556736200119e-01 3.161146299226136880e-01 4.115325748215899471e-01 4.800145085237577103e-01 3.964090772338504931e-01 4.577110881419967359e-01 5.820312825281390712e-01 7.079751989142872570e-02 5.079863481228670263e-01 8.451897110450985462e-01 8.571400000000000130e-01 3.437282394560869370e-01 4.202208050722501254e-01 8.221804741581751896e-01 3.641417697976017109e-01 5.495321995365715084e-01 1.622844427962173430e-01 6.368173045156577672e-01 5.697227640834662266e-01 3.083035359555025834e-01 2.061597732707465824e-01 2.356455142231947408e-01 4.421989167454351555e-01 2.986832280564578612e-01 4.247308044197339871e-01 5.694657828892499829e-01 7.625435968682615639e-01 1.805302186292321032e-01 4.745178258328463516e-01 9.859797432012122609e-02 4.623760805033325094e-01 3.791900000000000270e-01 7.572832568369928241e-01 7.968778049353052451e-01 4.058639646437425252e-01 3.097599572701780768e-01 7.999942807507943732e-01 4.991252226347799303e-01 4.156199513877770202e-01 5.359628075881299747e-01 2.257658809915341902e-01 4.804307279827475519e-01 2.035044017926526949e-01 4.933947842752515189e-01 2.967778499191161545e-01 2.851214851214851631e-01
1.743479676565667102e-01 8.163958811535847460e-01 9.864405406812709609e-02 3.660748922030786501e-01 7.732216378305051263e-02 4.415144883999096159e-02 4.241052024309096558e-01 8.841891271558791066e-02 1.622161947295812368e-01 8.225478501328418179e-01 6.754093220781824947e-01 5.865295299859822897e-01 1.684804833877200092e-01 2.306053532171429832e-01 1.833469242138525135e-01 1.273126155104984947e-01 4.597992328736887069e-02 2.688843202225516538e-01 6.763428012817030988e-01 0.000000000000000000e+00 5.072499999999999787e-01 1.548150230612284628e-01 4.550773385817843963e-02 1.408033559239857957e-01 2.843994035012694654e-01 9.312868539715574157e-01 8.763521030083551433e-02 2.251542188815559287e-01 8.458991498313355173e-01 0.000000000000000000e+00 1.514587171328085902e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.630131215905979536e-01 8.321914117230445884e-02 2.194198248428582687e-01 2.160105370993706531e-01 0.000000000000000000e+00 1.223192505220958987e-01 0.000000000000000000e+00 1.931190305022080500e-01 7.400801297851554439e-02 1.746908764467623998e-01 3.157972952890473750e-01 0.000000000000000000e+00 2.320118099618163343e-01 0.000000000000000000e+00 2.168653019750629851e-01 1.899756102172392436e-01 0.000000000000000000e+00 1.111111111111111049e-01 8.026741045734271662e-02 8.005203718302553728e-01 2.350140511415100830e-01 5.909065488507354580e-01 5.164901312755101337e-01 5.152040421176861118e-01 1.181356546971345373e-01 1.796911935359092327e-01 1.155861282389421679e-01 4.663900184586345921e-01 5.470342478511935197e-02 7.640955631399319881e-01 5.041182824736700763e-01 1.000000000000000000e+00 2.119490099061868416e-01 8.270974638749632735e-02 2.640542361805967020e-01 1.283967505753206839e-01 3.526428540200235995e-01 1.086655541133568215e-01 6.884074350993723002e-01 9.553506334850544457e-01 3.176003178386968551e-01 5.030998140111593298e-01 0.000000000000000000e+00 3.455912139352747547e-01 3.676147641855072590e-01 9.130363384709219710e-02 7.796189807295552665e-01 7.945122215951027078e-01 2.794647839164636771e-01 8.021624780829926527e-02 4.611532020097297568e-02 3.218172992550828448e-01 0.000000000000000000e+00 5.957051860704614121e-01 5.582528964193490539e-01 9.232294922927669623e-01 6.643265649371127290e-01 2.829955997526424349e-01 1.297924176954964037e-01 2.576641875403279380e-02 7.737777533907644334e-02 0.000000000000000000e+00 9.347496648598237201e-02 1.677365098627833506e-01 6.677998585411484278e-01 1.434478546510987995e-01 0.000000000000000000e+00
2.198653893080520783e-01 9.583627200800172163e-01 1.117599526354258604e-01 2.564195783175353127e-01 8.038030414812345759e-02 7.133132327569574604e-02 2.084054466282589391e-01 1.043478260869565577e-01 2.138330956111020309e-01 9.240768855392290648e-01 6.372346450376450422e-01 9.002212426745029861e-01 1.390991562413934346e-01 1.882408267796840395e-01 1.101702257785026201e-01 2.051309647607895137e-01 1.722489308367762817e-01 2.265869514069193957e-01 6.565605821973604650e-01 0.000000000000000000e+00 4.687700000000000200e-01 7.835807393510568764e-02 7.643444499519587432e-02 2.869610126795746341e-01 4.191118149292880624e-01 8.591050988553590173e-01 1.386305001301806339e-01 1.175409938770863583e-01 9.470978503055876851e-01 0.000000000000000000e+00 1.429777256740914215e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.656879883738073378e-01 1.274692451000015714e-01 1.496594166688582916e-01 2.446135583849618211e-01 0.000000000000000000e+00 9.078236803882715200e-02 0.000000000000000000e+00 1.009756598541645400e-01 2.056933377551111997e-01 1.010302337262613537e-01 3.263486402139991194e-01 0.000000000000000000e+00 1.270209655211571587e-01 0.000000000000000000e+00 2.529477762018670917e-01 8.303870223667543515e-02 0.000000000000000000e+00 1.111111111111111049e-01 1.542701553991233376e-01 7.954659170043953953e-01 2.578210279397077920e-01 5.375378494331574109e-01 4.761743920771900340e-01 3.746519389994283356e-01 1.343852013057670880e-01 1.551983495938453472e-01 1.550771643440139180e-01 4.846293700470487020e-01 1.061949493067936845e-01 7.348805460750853502e-01 4.696023494463948400e-01 0.000000000000000000e+00 8.811292563186494398e-02 1.438043718667059989e-01 1.239509097220804074e-01 1.700220020148859035e-01 3.526428540200235995e-01 1.245565238889919102e-01 7.940220131800871384e-01 8.563575101968434744e-01 3.435306581909680634e-01 6.476839961030909087e-01 0.000000000000000000e+00 1.802592609263176660e-01 2.760309135175841866e-01 1.451662092101250190e-01 7.564856678811290314e-01 8.263361264272999218e-01 1.261218439479137865e-01 2.062828755113968737e-01 1.387191961081426228e-01 2.740231129697739410e-01 0.000000000000000000e+00 5.678105094529133368e-01 6.179695375395281021e-01 8.503179907297617746e-01 7.395299151369826296e-01 2.401369760184731694e-01 5.154498967605091186e-01 1.517118585685106880e-01 1.592599428346244406e-01 0.000000000000000000e+00 1.103776884070641479e-01 8.725875302057720106e-02 7.322777156677086063e-01 1.911883329114899277e-01 0.000000000000000000e+00
4.098373535982182680e-01 7.698857443288921187e-01 4.264373779002606502e-01 1.187543286328527209e-01 2.046098193674290022e-01 1.662100859327200475e-01 6.811130341323091975e-02 3.865171486654862543e-01 1.645754904482428227e-01 6.375182996258743628e-01 4.462765213731585412e-01 7.434429413453580437e-01 2.684754759182447215e-01 3.373580672211771714e-01 7.627032261352632847e-02 3.690854882819878391e-01 3.738228544782162821e-01 3.667899574418655995e-01 4.713789170694617225e-01 4.250800458243985669e-01 1.857900000000000107e-01 1.266266029432640827e-01 3.346745180238651640e-01 2.161851660571055544e-01 4.080854930211517129e-01 9.004162330905306488e-01 3.015337641127601165e-01 1.253493514173467660e-01 7.360618395011016002e-01 1.405955628040378991e-01 2.739641601071847732e-01 1.183698109634118839e-01 7.792330241887096554e-02 6.287621895996124977e-01 2.631603257940847151e-01 2.493885279962128054e-01 4.363302274907718825e-01 6.912633699782294583e-01 2.158004919529821486e-01 8.499065102838687658e-02 1.467289719626168332e-01 3.551748245480375599e-01 1.684656570946126697e-01 4.548967157081290069e-01 3.684306004159108028e-01 2.261636077162202940e-01 3.953693693693693251e-02 3.597098442670956797e-01 2.843773042672666507e-01 1.326629432600591740e-01 4.444444444444444198e-01 2.875326515252135118e-01 1.992544193675743480e-01 5.279280953155119915e-01 2.143975648533559264e-01 1.913137019631079849e-01 1.988419480351841240e-01 3.817192600652883905e-01 3.177031847681264787e-01 4.985921516912001916e-01 5.636656350186667330e-01 7.345059740812689419e-01 5.601365187713311933e-01 6.301495409127734204e-01 5.000000000000000000e-01 2.804630118867244559e-01 2.201880897965202144e-01 3.029548099895856272e-01 2.727710745945800541e-01 3.526428540200235995e-01 2.760615612831448518e-01 6.257759385161099086e-01 7.640637622903982962e-01 3.523241954707985735e-01 2.328358869896377525e-01 1.111334792122538190e-01 3.118317804684100913e-01 2.282619576584105914e-01 4.572923264597554827e-01 5.995127518546158329e-01 4.506577519211566463e-01 2.183868743553565861e-01 4.826417299824664608e-01 4.573729962516948078e-01 3.510819035528256471e-01 1.000000000000000000e+00 7.065693616263841736e-01 5.082232072579642157e-01 7.116093564729976118e-01 7.057210799507924737e-01 3.461933034740864445e-01 6.189821059054790853e-01 2.096438499716185844e-01 2.472976141187503696e-01 1.176137401790608300e-01 4.107652853062889742e-01 2.340348524042198119e-01 6.496839991786259594e-01 2.263043215107130024e-01 2.558422058422058498e-01
3.258737645136359773e-01 7.493043355603143940e-01 2.596778206124609745e-01 2.378356531081868841e-01 9.811037863823508787e-02 8.442242077818996882e-02 2.437310826082489668e-01 2.163027083743196410e-01 2.105595435733158827e-01 6.711218348424876634e-01 4.561909214036644067e-01 7.080272246710915818e-01 3.143856252242929195e-01 2.906703986582961363e-01 1.949161612557973600e-01 2.426217613404314521e-01 1.708119537266198362e-01 2.382680658717661326e-01 4.582088741649920638e-01 3.080515818229885849e-01 3.304500000000000215e-01 1.111754406963182534e-01 1.838784561064845946e-01 7.364587834775551123e-01 1.875040881490125377e-01 5.524106833159903029e-01 3.124689341759568362e-01 1.500121480317896661e-01 7.050798511271268998e-01 2.022607766498889514e-01 2.780840730195947574e-01 1.764775511653507711e-01 3.428591020520117549e-01 4.457128414667537730e-01 2.996043049161650762e-01 2.157509928201351845e-01 4.055644990812559136e-01 6.318202101334631227e-01 2.360484016615495562e-01 1.584565697773245019e-01 1.648659751463489587e-01 2.993349407093369163e-01 1.262517232903357101e-01 2.571110120374498487e-01 4.195256847042165838e-01 1.599100058198129060e-01 1.580960960960960948e-01 2.891749049161356777e-01 2.890850995443459137e-01 1.865108319293171946e-01 3.333333333333333148e-01 4.145526187630052539e-01 5.187273762280736333e-01 4.923009034535615336e-01 2.514760280265565529e-01 3.473976905289226091e-01 4.144461450515407597e-01 4.179542981501632171e-01 1.886523832036790527e-01 4.965962148483444860e-01 5.286690352934645398e-01 3.451395726336517478e-01 5.036177474402732113e-01 7.959559816365109342e-01 1.428599999999999870e-01 2.159730702880877096e-01 4.010109480979062724e-01 4.018092340364705639e-01 3.819826072893046653e-01 4.557141608009442901e-01 2.865875517646331860e-01 6.678200692041521558e-01 6.573269492226754274e-01 5.285127797642696912e-01 1.045124435391019263e-01 4.968708971553610354e-01 3.974433991988116643e-01 2.780357895431513904e-01 3.996528022145588444e-01 5.975374215354901652e-01 5.971287572902648222e-01 1.540587407542398646e-01 4.596434833430743105e-01 3.119706515671106239e-01 4.690000560088120607e-01 3.346199999999999730e-01 6.627998932017851175e-01 6.736733087534695352e-01 5.401961841112428164e-01 3.866963654081634894e-01 5.173632831350064576e-01 4.461657280917243340e-01 2.835353991102313453e-01 2.780062951748631939e-01 3.034289542603081924e-01 5.886955761496766026e-01 1.881327244275540489e-01 6.992858609596385167e-01 3.446919259169592409e-01 3.172536172536172261e-01
5.608947554109071643e-01 4.863880589359219075e-01 4.127255651060399710e-01 2.141924319757251144e-02 3.511268711773245510e-01 3.057198450014055879e-01 4.270371511889803351e-02 3.606793888123812075e-01 1.277012649940374445e-01 5.383478826655099247e-01 5.463950139889077739e-01 3.536792150107243016e-01 4.490865541098806313e-01 5.131790676064637013e-01 8.474593547729473986e-02 4.744446052097953115e-01 4.712133249476574415e-01 2.841865209065872477e-01 4.511622223429098133e-01 2.549305290368064081e-01 0.000000000000000000e+00 1.947358605582014124e-01 4.996867500352497604e-01 4.148634547888319091e-01 2.242658234040553200e-01 5.888310787374263500e-01 2.454732656394234547e-01 2.926789389802071373e-01 5.973586267846695552e-01 2.694232770013778588e-01 4.217317032322894232e-01 2.037499556113208932e-01 1.791095949119709263e-01 5.234945976115757960e-01 3.670110394309382684e-01 4.428438050653551450e-01 4.775842724035317399e-01 7.448108934052709573e-01 3.328110254447036453e-01 1.420788713241543377e-01 2.371161548731642033e-01 4.837275587304718516e-01 2.851417640080794458e-01 4.845593698915143799e-01 2.678819521260121239e-01 4.176141605984471372e-01 4.422702702702702715e-01 3.134098238037779649e-01 3.449169045773382569e-01 2.727815439313336920e-01 4.444444444444444198e-01 3.138752379687429483e-01 2.017388124175732989e-01 4.654527719070069014e-01 1.303698259125807557e-01 6.555021829263892041e-02 1.766029246344206494e-01 4.818643453028654822e-01 5.157841578200884625e-01 4.754963110810134785e-01 7.254659764340137817e-01 9.115197317650814979e-01 4.061160409556314743e-01 7.814170942479070625e-01 5.999999999999999778e-01 8.685321977318294362e-02 2.425197213211442160e-01 4.629270384513284320e-01 2.635255112183321202e-01 4.667839811131027083e-01 1.394832807960937060e-01 3.985324546608475238e-01 5.924809363362297798e-01 5.285127797642696912e-01 8.878752989106367122e-02 1.022363238512035005e-01 4.454546818502347905e-01 1.723481929453703210e-01 5.483144485889224207e-01 3.193889644879505663e-01 4.851155588358732063e-01 1.989418923818881968e-01 5.404441846873174748e-01 6.686817130552676902e-01 5.100517148031290526e-01 1.000000000000000000e+00 8.060989409177018450e-01 7.317546984824004896e-01 5.076641155545974504e-01 4.559902721469178966e-01 4.484070103697136989e-01 6.361286429354690020e-01 2.791379820590817462e-01 3.755755196512213789e-01 1.307418234971678972e-01 4.483009850206912672e-01 6.353058899924420022e-02 3.282986150722124741e-01 2.611504220268292542e-01 1.357930657930657981e-01
3.075081459186548849e-01 7.896079914853236792e-01 3.648981449517965658e-01 3.604286285875607510e-01 1.269981040323028554e-01 9.131798413634584222e-02 3.624315417624884850e-01 3.608761230244606488e-01 3.286178595646175871e-01 6.807460825245350566e-01 4.120280597293171088e-01 7.558055091114825874e-01 2.395381443987281145e-01 2.531332864945719519e-01 1.355919677896131603e-01 2.336980964511326253e-01 1.372337176907453549e-01 4.111438187584119386e-01 4.598788899147341347e-01 1.059219222747701528e-01 3.653100000000000236e-01 9.137368097288599278e-02 1.242374071333776225e-01 2.911137578127470649e-01 2.867629720060045351e-01 8.134928893513702075e-01 3.012852375204146949e-01 1.718174830806186437e-01 6.985697748235558668e-01 2.108933442060568764e-01 2.151264444816614052e-01 1.775547164451178328e-01 9.703598306276035868e-02 6.155563512289643491e-01 2.762013271951839766e-01 2.515977171711858418e-01 4.735515553604239813e-01 6.365935120955201754e-01 1.879214604949545897e-01 1.274859765425803149e-01 9.572763684913218607e-02 2.000466079287257781e-01 1.138894529287920593e-01 4.153366027641551272e-01 4.466174063094553448e-01 1.592570512001590111e-01 1.831471471471471379e-01 3.227700275901973503e-01 1.490234633491520078e-01 1.989944148900887610e-01 3.333333333333333148e-01 2.793863726922566348e-01 2.827814270830568133e-01 4.266205262791183950e-01 2.838767406744588939e-01 3.593424488986671217e-01 3.798889892861752604e-01 3.378309756982227352e-01 1.872609274938754620e-01 3.534590298321274027e-01 5.365786296198631344e-01 4.247851193485723820e-01 5.425802047781571602e-01 5.804297191466378791e-01 3.076900000000000190e-01 3.069168349190463108e-01 2.573342118843999216e-01 2.800637111760020947e-01 2.757125384529854339e-01 2.071722117780789296e-01 2.322393225786513749e-01 7.440489645459128498e-01 5.936434750054185860e-01 4.051913653820686245e-01 5.387919581967939298e-01 1.694179431072210251e-01 2.915440128430180633e-01 2.230826945923620741e-01 3.764046261758978162e-01 6.752337474210966528e-01 6.341336343507142370e-01 2.212237751070413871e-01 3.694330800701345341e-01 1.343488316452667863e-01 3.803371730485596292e-01 7.187500000000000000e-01 6.454121266830253889e-01 6.483698579062926459e-01 6.266681039129028408e-01 6.409728989513578945e-01 2.034622904878161942e-01 3.570892993449865105e-01 2.134624807758549458e-01 2.578981498570865893e-01 3.083622632316219137e-01 7.751500845136096718e-01 4.421060475414896884e-01 8.274202012366240755e-01 3.219949158697494318e-01 1.541141141141141035e-01
3.327259307273948141e-01 8.407601656771347409e-01 2.399104392987111700e-01 2.774813602214635244e-01 1.070031811006132011e-01 8.607603309429448513e-02 2.881765807629388942e-01 2.582530001967341948e-01 2.688287698459091990e-01 6.777639212709428707e-01 6.334496604106143458e-01 7.956123017682524834e-01 2.390524198596239436e-01 2.865965596174330221e-01 1.016946129147342087e-01 1.994930902181095145e-01 1.700176972875515058e-01 3.098837874309786078e-01 6.095421712920219282e-01 1.916517345709837505e-01 2.984399999999999831e-01 1.388600488224438212e-01 9.212892234744145259e-02 7.278897941545368899e-02 2.867629720060045351e-01 9.528962885882761302e-01 1.112807403725531580e-01 2.046859313567441774e-01 8.194854176780312915e-01 1.405955628040378991e-01 1.932942555685814856e-01 1.183698109634118839e-01 1.038965936948211127e-01 7.329766844289054006e-01 1.310874686292322344e-01 2.988848854640612784e-01 2.423695464819421996e-01 6.369450867442835174e-01 9.803956482256367955e-02 8.499065102838687658e-02 7.942898223272060187e-02 1.305694234061433034e-01 1.532098620299024438e-01 1.878882449100906515e-01 2.105305074996681736e-01 1.325852744538602301e-01 2.575255255255254894e-01 2.919268683361911365e-01 1.774593030950445127e-01 1.326629432600591740e-01 4.444444444444444198e-01 1.066099969008721393e-01 4.873012319576844331e-01 2.745430475880808463e-01 3.433972213123266948e-01 4.361202169307621390e-01 3.622969259990042046e-01 2.059122234312658339e-01 2.097444879013194707e-01 1.551128060733507064e-01 5.781397027188319715e-01 3.716703478006333494e-01 6.801092150170648942e-01 5.003881987577640800e-01 1.000000000000000000e+00 1.352119280148085800e-01 2.152605241816573645e-01 1.399399644687672473e-01 2.464431199059270716e-01 3.526428540200235995e-01 2.072068731071141645e-01 7.927526907895879882e-01 8.381115643041516794e-01 4.492385114554363623e-01 5.046940040740411915e-01 0.000000000000000000e+00 4.268052992453226224e-01 2.640434256147137781e-01 9.318037863326059100e-02 7.170888020719021760e-01 5.950013748389990642e-01 1.776745304553507820e-01 1.069257744009351335e-01 1.273434883164526743e-01 3.040251666262158703e-01 4.057999999999999940e-01 6.634292398255628997e-01 6.134830219423615949e-01 7.627250188638567963e-01 8.724071606544708812e-01 1.027320138548811629e-01 2.355211398900730335e-01 1.582662610796570779e-01 2.336996373540312366e-01 0.000000000000000000e+00 3.287287987410386081e-01 1.063030264320463103e-01 7.011111364621597231e-01 1.852406158180277818e-01 0.000000000000000000e+00
2.417213064595453986e-01 7.673082594924535149e-01 1.374864762183938827e-01 2.887738874524992672e-01 3.581475047002546930e-01 3.419780510525242678e-01 5.639694318657785255e-01 1.807790674798347430e-01 7.433301377230108198e-01 8.318332158542537380e-01 4.180868597479595605e-01 7.062707942780902526e-01 3.114395640163243884e-01 3.273859438388142529e-01 3.389735487487895993e-01 7.697095746220095069e-01 1.732156245290633889e-01 6.851255141972063534e-01 5.034622277738552976e-01 5.916047351878507277e-01 5.731699999999999573e-01 1.539243057275908044e-01 3.319999011554635726e-01 4.863981786945203445e-01 2.389639215009429496e-01 7.411723898716615633e-01 3.121849037847049813e-01 2.521014566941767732e-01 8.596537087518827391e-01 2.578944408514467490e-01 4.084742924133311082e-01 2.627099584521963016e-01 1.672483842764815598e-01 5.801301628088209039e-01 2.256847680487767960e-01 2.308536938169003239e-01 3.926858220726213156e-01 6.799318486065474287e-01 5.649497490632797714e-01 1.364099949005609380e-01 2.637876142549039904e-01 6.491184827326588191e-01 3.302946425708820355e-01 5.636795957794620282e-01 2.809831423388345906e-01 3.826526991156724011e-01 1.769429429429429379e-01 6.759033849150065665e-01 3.197708494828988002e-01 2.527229069104127146e-01 3.333333333333333148e-01 3.750166024704474910e-01 7.031293086461003483e-01 5.897995680144924036e-01 2.344707470818986061e-01 4.661123717529656874e-02 3.685666340887717163e-01 3.125861443598114686e-01 5.758477672239653566e-01 4.573190291192929524e-01 4.768323317557908170e-01 1.415923787221586572e-01 4.576109215017065135e-01 6.675786524439644154e-01 5.333299999999999708e-01 3.360650288157714383e-01 2.966676496608670055e-01 9.056380306712135120e-01 3.587069688770886389e-01 2.504852883312201905e-01 2.286729711354224814e-01 1.532402496913633783e-01 6.131504797935015683e-01 5.637399019997351157e-01 1.256221769550969758e-01 2.157986870897155574e-01 4.441493751031492243e-01 3.827627163786815334e-01 3.977056794989091149e-01 5.256134498046618475e-01 7.439615623959825452e-01 5.666681070357018069e-01 5.071303331385156321e-01 8.160937873833640221e-01 5.297858596419170452e-01 5.799299999999999455e-01 6.522942545103175283e-01 6.660618363091539429e-01 4.980058208472565862e-01 3.839405191787010341e-01 5.288303777921553595e-01 4.603963405709807777e-01 3.266527913216023538e-01 3.708516443774910187e-01 2.044887021134051963e-01 5.026519787841696729e-01 2.886873396565857175e-01 5.841109767505533457e-01 3.275907605286615398e-01 4.452088452088451831e-01
1.921092055491214201e-01 9.062231511996203803e-01 1.622101667981278028e-01 3.244793962153785793e-01 6.571630294231972647e-02 6.820048395720450241e-02 2.883188316460797984e-01 2.310381008590727536e-01 2.033811116047419820e-01 7.691942742503931063e-01 6.624019681920061409e-01 8.824542736991438652e-01 1.359185785463316309e-01 1.352639213108809413e-01 1.186432903521736915e-01 2.186803952356753122e-01 1.496021715807103192e-01 2.757294177400036461e-01 6.358279476456850654e-01 1.711394412948330224e-01 3.128000000000000225e-01 9.944023982564206832e-02 6.739453069922334005e-02 8.766086617409912796e-02 3.529428901385875395e-01 9.105098855359001764e-01 9.946980993632981161e-02 1.007323964322988097e-01 8.712672865553854340e-01 2.108933442060568764e-01 1.324803215541785206e-01 1.775547164451178328e-01 2.057154612312070141e-01 8.028812738263232385e-01 1.369536097553465670e-01 2.978328906188359437e-01 2.409385823698717011e-01 6.760374832663988975e-01 3.701602789938111121e-02 1.274859765425803149e-01 1.198931909212282848e-01 3.454140487052856368e-02 9.545425398894956392e-02 3.164511814534106127e-01 7.443475952391487294e-02 1.272977615012278740e-01 1.739999999999999880e-01 2.453198981067903073e-01 2.696489005690948515e-01 1.989944148900887610e-01 2.222222222222222099e-01 1.752778146721565011e-01 5.327913253904241753e-01 2.124393246162064042e-01 3.853012375466377537e-01 4.015065740636922786e-01 4.374227811687473322e-01 1.905694595574899952e-01 9.593523015429582246e-02 2.482802865595037656e-01 5.052480812735069549e-01 2.389393012054605026e-01 8.231262798634813027e-01 4.125708884688091271e-01 0.000000000000000000e+00 7.086195373380312079e-02 1.368097537599528291e-01 1.203161054501643290e-01 1.955945429612084008e-01 4.878284440169631808e-01 2.323196736510291238e-01 6.019717966997617520e-01 8.777955114184943231e-01 4.051913653820686245e-01 1.824196262509963362e-01 9.562144420131291067e-01 2.760303671362769884e-01 1.964763190030642537e-01 4.278978112463933253e-02 8.255563847065536809e-01 6.326285474464173886e-01 1.664772268261844324e-01 1.067504383401519930e-01 1.458968019778291991e-01 3.566734499561264315e-01 5.280200000000000449e-01 4.912590746697519384e-01 4.810058411698910352e-01 8.321224533793252220e-01 8.539685606243554439e-01 2.147578076687982895e-01 1.298577163919993338e-01 1.452447834039229391e-01 1.853085982511186169e-01 2.999999999999999889e-01 2.604476307046685868e-01 6.918319334887530758e-02 7.988318236783862325e-01 1.676414917850579667e-01 5.269724269724269661e-01
